Detection_Rate,N_Detected,Mean_Abundance,Median_Abundance,SD_Abundance,CV_Percent,Min_Abundance,Max_Abundance,Gene,Accession,Description
55.833333333333336,67,741213.4134672133,561746.184609076,630225.5256735956,85.02619005848211,40321.6108565129,2768968.15367905,H1-0,P07305,Histone H1.0 OS=Homo sapiens OX=9606 GN=H1-0 PE=1 SV=3
16.666666666666664,20,877645.8600082181,744067.2173973336,459606.79332428373,52.36813779534949,467638.0,2632148.05247868,PDCD6IP,Q8WUM4,Programmed cell death 6-interacting protein OS=Homo sapiens OX=9606 GN=PDCD6IP PE=1 SV=1
34.166666666666664,41,589013.5756869249,375629.509182067,866076.6597385963,147.03848866786345,162005.79704234,5490351.4389416,PDLIM5,Q96HC4,PDZ and LIM domain protein 5 OS=Homo sapiens OX=9606 GN=PDLIM5 PE=1 SV=5
72.5,87,11772550.290346852,12300386.4817465,10044065.841463447,85.31767198904461,534765.264412593,37618657.0702018,PI3,P19957,Elafin OS=Homo sapiens OX=9606 GN=PI3 PE=1 SV=3
46.666666666666664,56,1237281.5232975616,894475.279196624,1208028.765528125,97.63572338076519,423600.597335465,8294352.87116969,RPS3,P23396,Small ribosomal subunit protein uS3 OS=Homo sapiens OX=9606 GN=RPS3 PE=1 SV=2
9.166666666666666,11,27481634.040470995,11007071.5536755,48108435.69830558,175.05667831635628,561457.13995269,165877871.098263,MAPK8IP2,Q13387,C-Jun-amino-terminal kinase-interacting protein 2 OS=Homo sapiens OX=9606 GN=MAPK8IP2 PE=1 SV=2
99.16666666666667,119,19086604.54174391,18148726.9642629,7315738.439346511,38.329177006556684,10905.3573569455,39715711.264647,SNAPC2,M0QXY9,Small nuclear RNA activating complex polypeptide 2 (Fragment) OS=Homo sapiens OX=9606 GN=SNAPC2 PE=1 SV=1
0.0,0,,,,,,,PLS3,P13797,Plastin-3 OS=Homo sapiens OX=9606 GN=PLS3 PE=1 SV=4
5.833333333333333,7,670574.3875214092,578492.591085029,257669.5277727813,38.425196751874864,462941.731415222,1057036.44732822,AP2B1,P63010,AP-2 complex subunit beta OS=Homo sapiens OX=9606 GN=AP2B1 PE=1 SV=1
47.5,57,804492.2561688425,714994.920543204,428529.0725742771,53.26702268273167,219824.670436805,2681189.1856159,RABGAP1,Q9Y3P9,Rab GTPase-activating protein 1 OS=Homo sapiens OX=9606 GN=RABGAP1 PE=1 SV=3
100.0,120,31829989.607302625,27957557.66131255,29204285.13753205,91.75084722877772,1906645.19362899,296646139.531469,CCL21,O00585,C-C motif chemokine 21 OS=Homo sapiens OX=9606 GN=CCL21 PE=1 SV=1
75.83333333333333,91,737240.3726750495,606507.657967416,1037749.1064473599,140.76129643876197,128121.569595694,10034592.280183,IFI16,Q16666,Gamma-interferon-inducible protein 16 OS=Homo sapiens OX=9606 GN=IFI16 PE=1 SV=3
68.33333333333333,82,1854337.8847160463,1640418.7014948302,1230581.5926828345,66.36231739779575,481391.36864355,8645562.81462018,BAX,Q07812,Apoptosis regulator BAX OS=Homo sapiens OX=9606 GN=BAX PE=1 SV=1
100.0,120,36545003.86239001,27921937.491938397,30057224.414870124,82.24715074063317,5291468.51322804,181283917.428554,PYGM,P11217,"Glycogen phosphorylase, muscle form OS=Homo sapiens OX=9606 GN=PYGM PE=1 SV=6"
79.16666666666666,95,755109.8554377399,750629.973131781,234921.00217261215,31.110837778223356,348490.780755442,1278507.54930787,EIF3G,O75821,Eukaryotic translation initiation factor 3 subunit G OS=Homo sapiens OX=9606 GN=EIF3G PE=1 SV=2
100.0,120,21585522.4873963,18934797.81215405,14029581.77071537,64.99533091639171,5778303.33333333,118923256.657794,MBNL1,A0A0A0MQX8,Muscleblind like splicing regulator 1 OS=Homo sapiens OX=9606 GN=MBNL1 PE=1 SV=1
98.33333333333333,118,45330638.34488123,43497785.75103375,15407110.425231567,33.988293542244705,6034183.16581171,92486475.5651661,OLFML3,Q9NRN5,Olfactomedin-like protein 3 OS=Homo sapiens OX=9606 GN=OLFML3 PE=1 SV=1
4.166666666666666,5,7742324.2597434,3266600.77837651,8783972.363576759,113.45394572595544,1287427.28327678,22501322.6607836,HSF1,Q00613,Heat shock factor protein 1 OS=Homo sapiens OX=9606 GN=HSF1 PE=1 SV=1
100.0,120,7288087.607964301,6721697.510581385,2655453.312806724,36.43552953321924,2407028.37193417,13984167.8042055,EPB41L3,Q9Y2J2,Band 4.1-like protein 3 OS=Homo sapiens OX=9606 GN=EPB41L3 PE=1 SV=2
14.166666666666666,17,1759877.799190408,698428.58745079,2532354.556738538,143.89377250531206,346943.050262326,9127213.27518002,EMP3,P54852,Epithelial membrane protein 3 OS=Homo sapiens OX=9606 GN=EMP3 PE=1 SV=1
0.8333333333333334,1,81963.8647250316,81963.8647250316,,,81963.8647250316,81963.8647250316,PSMF1,Q92530,Proteasome inhibitor PI31 subunit OS=Homo sapiens OX=9606 GN=PSMF1 PE=1 SV=2
83.33333333333334,100,3856655.144289153,2889050.89047655,4288429.772168845,111.19557263290845,110919.627833311,38421096.5542522,C2CD2,H7BZB0,C2 calcium dependent domain containing 2 (Fragment) OS=Homo sapiens OX=9606 GN=C2CD2 PE=1 SV=1
0.0,0,,,,,,,ARL8A,A0A087X2J2,ADP ribosylation factor like GTPase 8A OS=Homo sapiens OX=9606 GN=ARL8A PE=1 SV=1
43.333333333333336,52,424486.11152269965,316482.81520419254,297572.38194415765,70.1017945856268,76706.9998903424,1232884.20353105,DNAJA1,P31689,DnaJ homolog subfamily A member 1 OS=Homo sapiens OX=9606 GN=DNAJA1 PE=1 SV=2
98.33333333333333,118,5883482.333024122,4564474.81847835,4352138.4545319155,73.97215132445052,885209.763222444,27179171.9847232,ARPC1B,O15143,Actin-related protein 2/3 complex subunit 1B OS=Homo sapiens OX=9606 GN=ARPC1B PE=1 SV=3
7.5,9,954189.4125996884,562801.58936964,971665.88022077,101.83155119835871,12084.1980412148,3217247.2555848,COL3A1,A0AAG2UVC5,Collagen type III alpha 1 chain OS=Homo sapiens OX=9606 GN=COL3A1 PE=1 SV=1
97.5,117,8639999.70651285,4192734.28951483,10208565.046751564,118.1546920546343,314464.905155163,57184493.6665188,MUCL1,Q96DR8,Mucin-like protein 1 OS=Homo sapiens OX=9606 GN=MUCL1 PE=1 SV=1
99.16666666666667,119,2555845.9852302675,2384344.43668082,816897.9461693383,31.96193944744837,721511.060317184,5753943.90910907,MYO5B,Q9ULV0,Unconventional myosin-Vb OS=Homo sapiens OX=9606 GN=MYO5B PE=1 SV=3
2.5,3,1314418.0952386393,440489.542960995,1620041.6341550087,123.25162290624749,318999.196200143,3183765.54655478,MARCO,Q9UEW3,Macrophage receptor MARCO OS=Homo sapiens OX=9606 GN=MARCO PE=1 SV=1
43.333333333333336,52,10290333.204342641,9108833.53292657,6044260.129519261,58.73726350249293,2553538.52367652,32586091.9925429,BPIFB4,A0A669KBJ0,BPI fold containing family B member 4 OS=Homo sapiens OX=9606 GN=BPIFB4 PE=1 SV=1
17.5,21,136266.78030166458,114900.317532091,85324.6897575191,62.6159138482828,27915.1408069376,329118.593182634,RASA2,Q15283,Ras GTPase-activating protein 2 OS=Homo sapiens OX=9606 GN=RASA2 PE=1 SV=3
100.0,120,388129884.45611686,385201601.2319055,96881014.05526517,24.960977738424788,127091635.14855,591344279.75682,SND1,Q7KZF4,Staphylococcal nuclease domain-containing protein 1 OS=Homo sapiens OX=9606 GN=SND1 PE=1 SV=1
0.0,0,,,,,,,PSMA7,O14818,Proteasome subunit alpha type-7 OS=Homo sapiens OX=9606 GN=PSMA7 PE=1 SV=1
46.666666666666664,56,4085515.3613303252,4459123.137442656,2461573.87899702,60.25124522345408,174061.345330055,11706317.29064,VDAC2,P45880,Voltage-dependent anion-selective channel protein 2 OS=Homo sapiens OX=9606 GN=VDAC2 PE=1 SV=2
12.5,15,577792.548138451,544084.411975763,215922.48814905967,37.37024453581569,336128.734091646,1212175.6359936,PROZ,P22891,Vitamin K-dependent protein Z OS=Homo sapiens OX=9606 GN=PROZ PE=1 SV=2
88.33333333333333,106,6371583.029779466,784773.422177395,10656943.560571829,167.25739130704994,87903.7308964042,44581055.6933284,TNFAIP8,D6RCM8,Tumor necrosis factor alpha-induced protein 8 OS=Homo sapiens OX=9606 GN=TNFAIP8 PE=1 SV=1
0.8333333333333334,1,2857181.85660463,2857181.85660463,,,2857181.85660463,2857181.85660463,SOD1,P00441,Superoxide dismutase [Cu-Zn] OS=Homo sapiens OX=9606 GN=SOD1 PE=1 SV=2
0.0,0,,,,,,,THBS4,P35443,Thrombospondin-4 OS=Homo sapiens OX=9606 GN=THBS4 PE=1 SV=2
0.0,0,,,,,,,COMP,P49747,Cartilage oligomeric matrix protein OS=Homo sapiens OX=9606 GN=COMP PE=1 SV=2
100.0,120,28000953.621882807,28816993.417128347,8376323.4717683615,29.91442214747374,8303610.90586223,49936153.9348425,,E5RI56,S-phase kinase-associated protein 1 OS=Homo sapiens OX=9606 PE=3 SV=2
95.0,114,953123.6160467522,913205.213728601,376880.8015619243,39.54164971015026,244306.4375,1977620.5702575,DYNC1H1,Q14204,Cytoplasmic dynein 1 heavy chain 1 OS=Homo sapiens OX=9606 GN=DYNC1H1 PE=1 SV=5
97.5,117,2357546.7075677016,1639327.32064457,3072853.120379443,130.34113430353744,436527.07174588,29398122.9276052,SPON1,Q9HCB6,Spondin-1 OS=Homo sapiens OX=9606 GN=SPON1 PE=1 SV=2
0.0,0,,,,,,,ERCC5,P28715,DNA excision repair protein ERCC-5 OS=Homo sapiens OX=9606 GN=ERCC5 PE=1 SV=3
0.0,0,,,,,,,GPX4,K7EKX7,Glutathione peroxidase OS=Homo sapiens OX=9606 GN=GPX4 PE=1 SV=4
20.833333333333336,25,7517687.8811825,2885212.19159679,14404842.184843572,191.61266618823436,843367.922358961,71377695.57788,RNF25,Q96BH1,E3 ubiquitin-protein ligase RNF25 OS=Homo sapiens OX=9606 GN=RNF25 PE=1 SV=1
29.166666666666668,35,846553.2034773619,598317.033434723,546783.3069600166,64.58936127274822,166925.877534117,1976538.6227724,MPO,P05164,Myeloperoxidase OS=Homo sapiens OX=9606 GN=MPO PE=1 SV=1
97.5,117,572155.7708514716,496266.581528246,392713.6291392561,68.63753703905266,57038.4776538618,2577168.24786846,RPL15,E7EX53,Ribosomal protein L15 (Fragment) OS=Homo sapiens OX=9606 GN=RPL15 PE=1 SV=1
0.0,0,,,,,,,FHIP2A,A0AA34QVS8,FHF complex subunit HOOK interacting protein 2A OS=Homo sapiens OX=9606 GN=FHIP2A PE=1 SV=1
45.83333333333333,55,563771.3130325228,380188.14520177,516454.86890793947,91.60715647802857,140757.511252705,3123933.77023101,WASF3,Q9UPY6,Actin-binding protein WASF3 OS=Homo sapiens OX=9606 GN=WASF3 PE=1 SV=2
32.5,39,930386.8775239132,906128.096685576,268347.1622367644,28.8425351560128,479297.181914956,1860147.95253416,FBLN7,Q53RD9,Fibulin-7 OS=Homo sapiens OX=9606 GN=FBLN7 PE=1 SV=1
0.0,0,,,,,,,LTBP2,Q14767,Latent-transforming growth factor beta-binding protein 2 OS=Homo sapiens OX=9606 GN=LTBP2 PE=1 SV=3
39.166666666666664,47,1113219.125345063,965444.895292291,460112.481621823,41.33170829949607,634000.202484858,2579166.197009,IGLV4-69,A0A075B6H9,Immunoglobulin lambda variable 4-69 OS=Homo sapiens OX=9606 GN=IGLV4-69 PE=1 SV=1
5.0,6,437010.5053442282,282472.704004754,425867.36050210084,97.45014256960481,89792.0653140957,1233444.94875092,ARHGAP30,Q7Z6I6,Rho GTPase-activating protein 30 OS=Homo sapiens OX=9606 GN=ARHGAP30 PE=1 SV=3
34.166666666666664,41,501234.8094953192,392596.072976434,349423.6673122999,69.71256997576162,145202.638709639,1547584.72138592,ARRB2,P32121,Beta-arrestin-2 OS=Homo sapiens OX=9606 GN=ARRB2 PE=1 SV=2
99.16666666666667,119,5438905.462792315,5500769.45552931,1627840.391739,29.92955849067604,116865.281092155,10469203.1207576,NCCRP1,Q6ZVX7,F-box only protein 50 OS=Homo sapiens OX=9606 GN=NCCRP1 PE=1 SV=1
40.0,48,401447.61229223834,310204.491389931,296880.64765660313,73.95252545193506,75055.1838019028,1447712.41929328,SULT1A1,P50225,Sulfotransferase 1A1 OS=Homo sapiens OX=9606 GN=SULT1A1 PE=1 SV=3
19.166666666666668,23,555598.586009109,496549.207548482,398842.05946214113,71.78601053091991,239984.050212316,2141260.41187833,GM2A,P17900,Ganglioside GM2 activator OS=Homo sapiens OX=9606 GN=GM2A PE=1 SV=4
11.666666666666666,14,378453.270179628,371144.1038963925,156304.20294761955,41.30079332474304,218022.371321726,687519.627825544,NCK2,O43639,Cytoplasmic protein NCK2 OS=Homo sapiens OX=9606 GN=NCK2 PE=1 SV=2
0.0,0,,,,,,,PIK3CB,P42338,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit beta isoform OS=Homo sapiens OX=9606 GN=PIK3CB PE=1 SV=1"
100.0,120,41559945.36676504,41049758.33819525,11930344.39615035,28.706352452741424,12711279.1185474,81857957.761459,NPC1L1,Q9UHC9,NPC1-like intracellular cholesterol transporter 1 OS=Homo sapiens OX=9606 GN=NPC1L1 PE=1 SV=2
94.16666666666667,113,7413229.812859845,7576844.8940642,3975538.3829507865,53.627615537486214,468588.336374203,16784209.9724044,DRGX,A6NNA5,Dorsal root ganglia homeobox protein OS=Homo sapiens OX=9606 GN=DRGX PE=1 SV=1
64.16666666666667,77,381725.9889849317,321215.639815989,229581.13735635125,60.142915070268835,87599.5696947827,1108493.08431478,STK38,Q15208,Serine/threonine-protein kinase 38 OS=Homo sapiens OX=9606 GN=STK38 PE=1 SV=1
100.0,120,15392166.630013688,15409447.09299775,5400064.874223365,35.08320176117118,4742584.84631023,28586822.8009147,RANBP3,Q9H6Z4,Ran-binding protein 3 OS=Homo sapiens OX=9606 GN=RANBP3 PE=1 SV=1
14.166666666666666,17,447815.70044268604,341155.424016895,308448.3917235199,68.87842284640863,3264.7950204721,1088699.8448314,RRBP1,Q9P2E9,Ribosome-binding protein 1 OS=Homo sapiens OX=9606 GN=RRBP1 PE=1 SV=5
4.166666666666666,5,400678.9049413757,406849.697358529,186509.80449923337,46.5484461994629,125225.433242397,639741.644493172,GAL3ST1,Q99999,Galactosylceramide sulfotransferase OS=Homo sapiens OX=9606 GN=GAL3ST1 PE=1 SV=1
0.0,0,,,,,,,PFDN2,Q9UHV9,Prefoldin subunit 2 OS=Homo sapiens OX=9606 GN=PFDN2 PE=1 SV=1
30.833333333333336,37,167578.23419033346,121676.472021393,164509.25470848568,98.16862882183013,14174.9626892223,844501.901432171,LUC7L2,A0A0A6YYJ8,Putative RNA-binding protein Luc7-like 2 OS=Homo sapiens OX=9606 GN=LUC7L2 PE=3 SV=1
20.833333333333336,25,707875.3283714057,548126.953532314,501079.38660021423,70.78638942722263,208813.657746505,2057929.03093757,TRAK1,A0A5F9ZI06,Trafficking kinesin protein 1 OS=Homo sapiens OX=9606 GN=TRAK1 PE=1 SV=2
90.83333333333333,109,1117255.3570845036,1011284.6881512,484817.3098378032,43.39359903388085,243736.866407423,3370886.91003632,ARFGEF1,Q9Y6D6,Brefeldin A-inhibited guanine nucleotide-exchange protein 1 OS=Homo sapiens OX=9606 GN=ARFGEF1 PE=1 SV=2
68.33333333333333,82,2355981.088854309,1801983.28521131,1769533.7087522524,75.1081456945293,330231.702452343,8609381.2263943,EIF2AK2,P19525,"Interferon-induced, double-stranded RNA-activated protein kinase OS=Homo sapiens OX=9606 GN=EIF2AK2 PE=1 SV=2"
0.0,0,,,,,,,RPL14,P50914,Large ribosomal subunit protein eL14 OS=Homo sapiens OX=9606 GN=RPL14 PE=1 SV=4
34.166666666666664,41,909945.2494568016,851570.087944358,338759.72938318714,37.22858376209033,424188.490974339,2136283.15250274,HARS2,A0A2R8Y5P7,histidine--tRNA ligase OS=Homo sapiens OX=9606 GN=HARS2 PE=1 SV=1
0.0,0,,,,,,,WASF2,Q9Y6W5,Actin-binding protein WASF2 OS=Homo sapiens OX=9606 GN=WASF2 PE=1 SV=3
99.16666666666667,119,46941833.55596727,38480167.9020371,36282211.841480985,77.2918505584637,795170.236238976,144609314.961875,RPL7A,P62424,Large ribosomal subunit protein eL8 OS=Homo sapiens OX=9606 GN=RPL7A PE=1 SV=2
18.333333333333332,22,321255.6363098838,287961.35053667903,224694.36261716456,69.9425433272162,74545.3025548907,1047968.25320118,ANO6,Q4KMQ2,Anoctamin-6 OS=Homo sapiens OX=9606 GN=ANO6 PE=1 SV=2
65.83333333333333,79,341447.56607331254,304748.366578607,165993.52150744537,48.614644824208455,120339.923938945,998990.512590859,DMTN,Q08495,Dematin OS=Homo sapiens OX=9606 GN=DMTN PE=1 SV=3
0.0,0,,,,,,,PLXDC2,Q6UX71,Plexin domain-containing protein 2 OS=Homo sapiens OX=9606 GN=PLXDC2 PE=1 SV=1
0.0,0,,,,,,,FOS,G3V5J9,Protein c-Fos OS=Homo sapiens OX=9606 GN=FOS PE=1 SV=1
7.5,9,4455016.819678754,4021590.5070036,1882715.6786222782,42.26057397372607,1182032.50312433,7605019.06060547,CHN1,P15882,N-chimaerin OS=Homo sapiens OX=9606 GN=CHN1 PE=1 SV=3
99.16666666666667,119,4101806.1202291446,4138105.10335658,1256130.390088119,30.623836263083692,223898.304645911,8008896.6969119,CLIP2,Q9UDT6,CAP-Gly domain-containing linker protein 2 OS=Homo sapiens OX=9606 GN=CLIP2 PE=1 SV=1
30.0,36,546368.9351526825,455363.63405654,368373.89889956487,67.42218951313968,148508.562234927,1759186.39690689,CDK5RAP3,Q96JB5,CDK5 regulatory subunit-associated protein 3 OS=Homo sapiens OX=9606 GN=CDK5RAP3 PE=1 SV=2
58.333333333333336,70,371553.38704521203,323106.1480389115,221606.35375306546,59.643206462305656,104610.244756619,1107788.62861066,ITGB2,P05107,Integrin beta-2 OS=Homo sapiens OX=9606 GN=ITGB2 PE=1 SV=3
0.0,0,,,,,,,PSAP,P07602,Prosaposin OS=Homo sapiens OX=9606 GN=PSAP PE=1 SV=2
18.333333333333332,22,1055657.8187617445,914120.1948933485,501617.47224508785,47.517051769054326,457671.394734344,2576454.83025696,RABL6,Q3YEC7,Rab-like protein 6 OS=Homo sapiens OX=9606 GN=RABL6 PE=1 SV=2
61.66666666666667,74,3167498.104950215,3266570.638552455,1512205.5842893817,47.741325619929604,421594.832677466,7495982.0,SRSF3,P84103,Serine/arginine-rich splicing factor 3 OS=Homo sapiens OX=9606 GN=SRSF3 PE=1 SV=1
24.166666666666668,29,323644.4738344961,233923.032485353,243177.29229386922,75.13716808222846,87994.6805818876,963413.118958363,F13A1,P00488,Coagulation factor XIII A chain OS=Homo sapiens OX=9606 GN=F13A1 PE=1 SV=5
20.833333333333336,25,995179.3891246301,925549.155536009,327742.4054932978,32.9329977162794,547186.157771506,1718480.77348422,RPS7,P62081,Small ribosomal subunit protein eS7 OS=Homo sapiens OX=9606 GN=RPS7 PE=1 SV=1
15.0,18,772671.3109305048,700285.4560950785,324420.4352749142,41.986861772339445,270295.403870163,1459883.69418058,RAB7A,A0A6Q8PH84,Ras-related protein Rab-7a OS=Homo sapiens OX=9606 GN=RAB7A PE=1 SV=1
11.666666666666666,14,297897.668177863,245164.71522935102,124570.56054799867,41.81656113992221,161457.922146854,624706.583229255,SF3B3,Q15393,Splicing factor 3B subunit 3 OS=Homo sapiens OX=9606 GN=SF3B3 PE=1 SV=4
55.00000000000001,66,711139.1828704253,429656.09313700255,1149256.451792482,161.6078089177495,20811.0499060398,8839156.67713658,KALRN,O60229,Kalirin OS=Homo sapiens OX=9606 GN=KALRN PE=1 SV=3
20.833333333333336,25,196654.86469010412,192122.869119591,165259.83775984435,84.0354689523022,9952.53651187269,815764.731792099,ARPC4,F8WDD7,Actin related protein 2/3 complex subunit 4 OS=Homo sapiens OX=9606 GN=ARPC4 PE=3 SV=1
83.33333333333334,100,485695.227252965,459473.0676487185,261993.07481240973,53.94186726812444,72721.768058925,1753104.16683834,ARPC4,P59998,Actin-related protein 2/3 complex subunit 4 OS=Homo sapiens OX=9606 GN=ARPC4 PE=1 SV=3
100.0,120,16011950.046097381,15665702.420948,4399401.463607794,27.475738126475523,5571656.53466632,28867844.0007049,SLC3A1,Q07837,Amino acid transporter heavy chain SLC3A1 OS=Homo sapiens OX=9606 GN=SLC3A1 PE=1 SV=2
0.0,0,,,,,,,VCP,A0A7P0TBK7,Valosin containing protein (Fragment) OS=Homo sapiens OX=9606 GN=VCP PE=1 SV=1
29.166666666666668,35,1636382.3553551957,1149345.66288894,1945328.4048157008,118.87982038240963,482375.358329399,11576656.7953247,SERPINA10,G3V2W1,Serpin family A member 10 OS=Homo sapiens OX=9606 GN=SERPINA10 PE=1 SV=1
34.166666666666664,41,2758533.5319227325,1330550.78812988,5886112.407812802,213.378316402415,412397.723738427,36983125.9844623,S100A7L2,Q5SY68,Protein S100-A7-like 2 OS=Homo sapiens OX=9606 GN=S100A7L2 PE=1 SV=1
70.0,84,490526.66964854475,435035.344003798,359700.84378872166,73.32951825971911,42795.4985154609,2395362.2537522,CHMP3,Q9Y3E7,Charged multivesicular body protein 3 OS=Homo sapiens OX=9606 GN=CHMP3 PE=1 SV=3
0.0,0,,,,,,,CMTM6,Q9NX76,CKLF-like MARVEL transmembrane domain-containing protein 6 OS=Homo sapiens OX=9606 GN=CMTM6 PE=1 SV=1
24.166666666666668,29,1118611.6003611817,955901.58694323,766907.5212729865,68.55887432468647,494039.674635759,4504367.36218849,RAB26,Q9ULW5,Ras-related protein Rab-26 OS=Homo sapiens OX=9606 GN=RAB26 PE=1 SV=3
45.83333333333333,55,987506.3278327984,833324.546339334,741660.2293690287,75.10435209024851,155162.99103465,3209517.96756792,PLEKHG1,Q9ULL1,Pleckstrin homology domain-containing family G member 1 OS=Homo sapiens OX=9606 GN=PLEKHG1 PE=1 SV=2
0.0,0,,,,,,,RIN3,Q8TB24,Ras and Rab interactor 3 OS=Homo sapiens OX=9606 GN=RIN3 PE=1 SV=4
0.0,0,,,,,,,MYCT1,Q8N699,Myc target protein 1 OS=Homo sapiens OX=9606 GN=MYCT1 PE=1 SV=1
100.0,120,34933120.99221516,30896149.29768845,17551350.76886711,50.24272172182505,13866927.1084085,158443093.773836,PCSK5,Q92824,Proprotein convertase subtilisin/kexin type 5 OS=Homo sapiens OX=9606 GN=PCSK5 PE=1 SV=4
39.166666666666664,47,7308172.299946784,4294210.42307945,8828452.182636004,120.80246360229205,1475012.70837852,42400467.8624917,P3H1,Q32P28,Prolyl 3-hydroxylase 1 OS=Homo sapiens OX=9606 GN=P3H1 PE=1 SV=2
99.16666666666667,119,101398391.04936905,99734491.9659751,40665980.4564196,40.105153578442945,157385.350452386,217654599.533836,CPNE4,Q96A23,Copine-4 OS=Homo sapiens OX=9606 GN=CPNE4 PE=1 SV=1
97.5,117,9250287.33394666,9451321.82006321,3458350.90146334,37.38641597404116,1625155.67629207,16781378.9803299,CPNE7,Q9UBL6,Copine-7 OS=Homo sapiens OX=9606 GN=CPNE7 PE=1 SV=1
22.5,27,919125.6454403729,422829.750295496,1449732.1124239569,157.72948123206365,157376.690300876,6159020.00289918,MAP1S,Q66K74,Microtubule-associated protein 1S OS=Homo sapiens OX=9606 GN=MAP1S PE=1 SV=2
0.0,0,,,,,,,BAZ2A,Q9UIF9,Bromodomain adjacent to zinc finger domain protein 2A OS=Homo sapiens OX=9606 GN=BAZ2A PE=1 SV=4
100.0,120,96933107.89808391,100515373.038664,31456431.286899716,32.45168959193304,16650057.9772714,152892471.28098,RHCE,P18577,Blood group Rh(CE) polypeptide OS=Homo sapiens OX=9606 GN=RHCE PE=1 SV=3
0.0,0,,,,,,,PHGDH,O43175,D-3-phosphoglycerate dehydrogenase OS=Homo sapiens OX=9606 GN=PHGDH PE=1 SV=4
100.0,120,15823999.633084865,16001147.9798243,5429185.532947583,34.30981836978956,4070020.85157213,27828866.5698313,XRCC5,P13010,X-ray repair cross-complementing protein 5 OS=Homo sapiens OX=9606 GN=XRCC5 PE=1 SV=3
21.666666666666668,26,1123648.644028446,1088822.1574259,215534.58838128016,19.181671203603017,779755.280864397,1550397.13232094,LIAT1,Q6ZQX7,Protein LIAT1 OS=Homo sapiens OX=9606 GN=LIAT1 PE=1 SV=2
1.6666666666666667,2,1180932.4317587304,1180932.4317587304,1396266.2215372524,118.23421763917781,193623.118168021,2168241.74534944,KRTAP11-1,Q8IUC1,Keratin-associated protein 11-1 OS=Homo sapiens OX=9606 GN=KRTAP11-1 PE=1 SV=1
67.5,81,569940.8413455517,564787.75749016,236444.84939938184,41.485858223665495,152019.077611258,1691146.82245538,AMPD2,Q01433,AMP deaminase 2 OS=Homo sapiens OX=9606 GN=AMPD2 PE=1 SV=3
2.5,3,7092547.597304293,3476437.29225048,6560509.451980393,92.49863130243759,3135787.5779643,14665417.9216981,NRDC,O43847,Nardilysin OS=Homo sapiens OX=9606 GN=NRDC PE=1 SV=3
35.833333333333336,43,632342.3756258626,559203.750358733,195619.7851650044,30.93573872403999,368145.785979403,1070904.25068686,BICC1,Q9H694,Protein bicaudal C homolog 1 OS=Homo sapiens OX=9606 GN=BICC1 PE=1 SV=2
98.33333333333333,118,8060813.2808554815,7343190.2281965,3844547.0420904877,47.69428230301933,24634.2922834318,22983890.2175148,NAT8L,Q8N9F0,N-acetylaspartate synthetase OS=Homo sapiens OX=9606 GN=NAT8L PE=1 SV=3
62.5,75,2765878.2324910075,2389540.39200127,2580837.2643957627,93.30986570841938,21071.0021881224,16550235.654571,CNBP,P62633,CCHC-type zinc finger nucleic acid binding protein OS=Homo sapiens OX=9606 GN=CNBP PE=1 SV=1
0.0,0,,,,,,,SHH,Q15465,Sonic hedgehog protein OS=Homo sapiens OX=9606 GN=SHH PE=1 SV=1
0.0,0,,,,,,,SPAG1,Q07617,Sperm-associated antigen 1 OS=Homo sapiens OX=9606 GN=SPAG1 PE=1 SV=3
15.833333333333332,19,17692703.316918675,10159057.9222248,34327267.20492308,194.0193456592785,1423887.38658537,158096344.011399,GK,A0A8I5KXY7,glycerol kinase OS=Homo sapiens OX=9606 GN=GK PE=1 SV=1
9.166666666666666,11,2098263.6331840213,588443.323751512,4716760.677726634,224.79351989574164,232499.109899462,16282205.783039,GPI,P06744,Glucose-6-phosphate isomerase OS=Homo sapiens OX=9606 GN=GPI PE=1 SV=4
0.0,0,,,,,,,CA2,P00918,Carbonic anhydrase 2 OS=Homo sapiens OX=9606 GN=CA2 PE=1 SV=2
66.66666666666666,80,968519.2451601647,732999.1974767086,768705.9019546311,79.36919227944816,182681.867374795,3752867.98530017,DARS1,P14868,"Aspartate--tRNA ligase, cytoplasmic OS=Homo sapiens OX=9606 GN=DARS1 PE=1 SV=2"
100.0,120,1415196721.9056773,1343357062.22387,384451169.03990686,27.16591715406266,736503974.354144,2641429059.90738,TRAJ56,A0A075B6Z2,T cell receptor alpha joining 56 (Fragment) OS=Homo sapiens OX=9606 GN=TRAJ56 PE=4 SV=1
98.33333333333333,118,6305099.207137642,6278424.96700436,2018702.7575624078,32.01698643023967,2307776.22601935,11185053.1326963,DDX43,Q9NXZ2,Probable ATP-dependent RNA helicase DDX43 OS=Homo sapiens OX=9606 GN=DDX43 PE=1 SV=2
0.0,0,,,,,,,CLRN3,Q8NCR9,Clarin-3 OS=Homo sapiens OX=9606 GN=CLRN3 PE=1 SV=1
0.0,0,,,,,,,CCDC9B,Q6ZUT6,Coiled-coil domain-containing protein 9B OS=Homo sapiens OX=9606 GN=CCDC9B PE=1 SV=1
0.0,0,,,,,,,TNNT1,P13805,"Troponin T, slow skeletal muscle OS=Homo sapiens OX=9606 GN=TNNT1 PE=1 SV=4"
