Gene,Accession,Description,Mean_Group1,Mean_Group2,Log2FC,P_value,T_statistic,Cohens_d,FDR
FGD3,Q5JSP0,"FYVE, RhoGEF and PH domain-containing protein 3 OS=Homo sapiens OX=9606 GN=FGD3 PE=1 SV=1",21.88899552452226,21.897936966497266,-0.008941441975004238,0.95550831729261,-0.05603272684932867,-0.014467587862002609,0.9776009951490865
SNRPA,P09012,U1 small nuclear ribonucleoprotein A OS=Homo sapiens OX=9606 GN=SNRPA PE=1 SV=3,23.42375777037567,23.30724792025764,0.11650985011802817,0.15434992647875362,1.4431775647931935,0.3726268449376143,0.3226675921095284
ICAM2,P13598,Intercellular adhesion molecule 2 OS=Homo sapiens OX=9606 GN=ICAM2 PE=1 SV=2,16.14960330097727,15.647105055640255,0.5024982453370139,0.37203173160468106,0.8996404062993754,0.23228615407818365,0.5617816985720961
P2RX1,P51575,P2X purinoceptor 1 OS=Homo sapiens OX=9606 GN=P2RX1 PE=1 SV=1,24.051983034181696,24.715563849259706,-0.66358081507801,0.004825694013174199,-2.9310932560902465,-0.7568050244678931,0.027947047925795297
PRDX5,P30044,"Peroxiredoxin-5, mitochondrial OS=Homo sapiens OX=9606 GN=PRDX5 PE=1 SV=4",20.59738164433569,18.95739978883568,1.639981855500011,0.1164508205468039,1.593646609153673,0.41147778513280636,0.26625113605914963
UBAP2L,A0AA34QVE6,Ubiquitin associated protein 2 like OS=Homo sapiens OX=9606 GN=UBAP2L PE=1 SV=1,23.23817573125463,23.43024822173028,-0.19207249047565256,0.25512306938152884,-1.1493650866474128,-0.2967647892865116,0.45006760744714885
CHMP5,Q9NZZ3,Charged multivesicular body protein 5 OS=Homo sapiens OX=9606 GN=CHMP5 PE=1 SV=1,25.617967980235974,25.529643688443613,0.08832429179236101,0.3720525373468685,0.8996009923190171,0.23227597743221465,0.5617816985720961
IDH2,P48735,"Isocitrate dehydrogenase [NADP], mitochondrial OS=Homo sapiens OX=9606 GN=IDH2 PE=1 SV=2",26.442861551671193,26.69051905894835,-0.2476575072771574,0.042717954852715394,-2.072037498553761,-0.534997781641066,0.13528767809219805
PAK2,Q13177,Serine/threonine-protein kinase PAK 2 OS=Homo sapiens OX=9606 GN=PAK2 PE=1 SV=3,27.429306026192567,26.660042451446643,0.7692635747459242,0.0012402845469715136,3.3959335200315706,0.8768262645273203,0.010029306006729041
TRRAP,Q9Y4A5,Transformation/transcription domain-associated protein OS=Homo sapiens OX=9606 GN=TRRAP PE=1 SV=3,22.18137628745577,22.0158498171702,0.16552647028557033,0.1559066132040575,1.4376513325496276,0.37119997790784054,0.32507753250531884
MYO16,F8W883,Myosin XVI OS=Homo sapiens OX=9606 GN=MYO16 PE=1 SV=2,22.52034576270578,22.538715298635807,-0.018369535930027325,0.9235138534963181,-0.09642702083950248,-0.02489734972238591,0.9607049122769727
PPP1CA,P62136,Serine/threonine-protein phosphatase PP1-alpha catalytic subunit OS=Homo sapiens OX=9606 GN=PPP1CA PE=1 SV=1,18.055508194706906,18.159132681531013,-0.1036244868241063,0.847774217291142,-0.19281913234526152,-0.049785685893557446,0.9158124126080208
SFPQ,P23246,"Splicing factor, proline- and glutamine-rich OS=Homo sapiens OX=9606 GN=SFPQ PE=1 SV=2",24.396464483269657,24.835565693358248,-0.43910121008859093,0.10869250740747007,-1.6291914044774765,-0.42065541182170246,0.2576594706846723
IGHV1OR15-1,A0A075B7D0,Immunoglobulin heavy variable 1/OR15-1 (non-functional) (Fragment) OS=Homo sapiens OX=9606 GN=IGHV1OR15-1 PE=4 SV=1,26.609553932819903,25.89133896850358,0.7182149643163243,0.03603435414884849,2.1464199412759806,0.5542032457686249,0.1182861118529881
LANCL1,O43813,Glutathione S-transferase LANCL1 OS=Homo sapiens OX=9606 GN=LANCL1 PE=1 SV=1,15.991932488393866,18.238419820227158,-2.2464873318332916,7.033385032002257e-12,-8.562713416145163,-2.210883097271802,6.590695503517409e-10
FARP1,C9JME2,"FERM, ARHGEF and pleckstrin domain-containing protein 1 OS=Homo sapiens OX=9606 GN=FARP1 PE=1 SV=2",23.51047867863252,23.69615244664101,-0.18567376800848834,0.14137388748716312,-1.4910250904272149,-0.3849810229334674,0.30188820746253464
S100A11,P31949,Protein S100-A11 OS=Homo sapiens OX=9606 GN=S100A11 PE=1 SV=2,25.408554312795847,25.575495469840543,-0.1669411570446968,0.3528343522584544,-0.9366267297684312,-0.24183598173372323,0.5425339026522373
LSM8,O95777,U6 snRNA-associated Sm-like protein LSm8 OS=Homo sapiens OX=9606 GN=LSM8 PE=1 SV=3,19.768443459753605,17.43571619283094,2.3327272669226637,1.1628236794937275e-05,4.79768510121537,1.238756966490305,0.00021291702545212735
SNRPD2,P62316,Small nuclear ribonucleoprotein Sm D2 OS=Homo sapiens OX=9606 GN=SNRPD2 PE=1 SV=1,22.170247079078607,22.338870377654303,-0.1686232985756959,0.3169559224223095,-1.0094411161909522,-0.260636575465639,0.5120278861167926
INHBE,P58166,Inhibin beta E chain OS=Homo sapiens OX=9606 GN=INHBE PE=1 SV=1,21.217892193656215,21.261588432555982,-0.04369623889976637,0.7160876751314657,-0.3654732539163822,-0.09436478839349219,0.8341081832682191
STXBP2,Q15833,Syntaxin-binding protein 2 OS=Homo sapiens OX=9606 GN=STXBP2 PE=1 SV=2,18.911700860921126,19.603923320227636,-0.6922224593065103,0.006098460777357269,-2.8467062326437333,-0.7350163887049358,0.03361539106688626
SASH3,O75995,SAM and SH3 domain-containing protein 3 OS=Homo sapiens OX=9606 GN=SASH3 PE=1 SV=2,22.63227755406573,22.58763076199242,0.044646792073312014,0.8872895920760278,0.1423592944492073,0.03675701177197452,0.9410468176944822
ARHGAP1,Q07960,Rho GTPase-activating protein 1 OS=Homo sapiens OX=9606 GN=ARHGAP1 PE=1 SV=1,19.650281848233302,19.7673679400456,-0.1170860918122969,0.7832972375667144,-0.27630340865818603,-0.07134123334889977,0.8744166078793105
MAP2K4,P45985,Dual specificity mitogen-activated protein kinase kinase 4 OS=Homo sapiens OX=9606 GN=MAP2K4 PE=1 SV=1,24.2671909820176,24.37255842721306,-0.10536744519546204,0.6219517164770948,-0.4957391784818664,-0.12799930548818766,0.7627167700908484
HNRNPUL2,Q1KMD3,Heterogeneous nuclear ribonucleoprotein U-like protein 2 OS=Homo sapiens OX=9606 GN=HNRNPUL2 PE=1 SV=1,25.410426474730023,25.465154140627973,-0.05472766589794986,0.647966143371606,-0.4589770246668498,-0.118507358188436,0.7831639350462583
FGL1,Q08830,Fibrinogen-like protein 1 OS=Homo sapiens OX=9606 GN=FGL1 PE=1 SV=3,24.192936286401153,24.263022106596868,-0.07008582019571463,0.5513427965040563,-0.5992455730901974,-0.15472454165779026,0.710589866368092
ECM1,Q16610,Extracellular matrix protein 1 OS=Homo sapiens OX=9606 GN=ECM1 PE=1 SV=2,25.78733742596587,25.434643472357898,0.3526939536079716,0.062287314408513594,1.9009042460256442,0.49081136583948576,0.17530687606495082
PARP1,P09874,Poly [ADP-ribose] polymerase 1 OS=Homo sapiens OX=9606 GN=PARP1 PE=1 SV=4,20.770452365034302,22.800826434956775,-2.0303740699224733,1.3064276295305902e-06,-5.3980434290614605,-1.3937688201906278,3.0604988438856325e-05
EIF3A,Q14152,Eukaryotic translation initiation factor 3 subunit A OS=Homo sapiens OX=9606 GN=EIF3A PE=1 SV=1,24.95167013342496,24.878589736813346,0.07308039661161558,0.6358271681870594,0.47604991825450477,0.12291556035753992,0.7731852510854852
P4HB,A0A7P0TA97,Protein disulfide-isomerase OS=Homo sapiens OX=9606 GN=P4HB PE=1 SV=1,25.028806867961915,24.815186132317006,0.21362073564490913,0.05943478624032943,1.9226848906059955,0.49643510408811,0.16938014657189374
RPS14,P62263,Small ribosomal subunit protein uS11 OS=Homo sapiens OX=9606 GN=RPS14 PE=1 SV=3,21.92798778391731,21.87520416200887,0.052783621908439216,0.7023043361062347,0.3841062272633903,0.09917580142437812,0.8244442206464494
TRMT1L,Q7Z2T5,TRMT1-like protein OS=Homo sapiens OX=9606 GN=TRMT1L PE=1 SV=2,19.224624446399353,19.669310350917108,-0.4446859045177547,0.17177530033687485,-1.3836257871506294,-0.3572506420678344,0.34637728283119196
LACRT,Q9GZZ8,Extracellular glycoprotein lacritin OS=Homo sapiens OX=9606 GN=LACRT PE=1 SV=1,21.81032733401196,22.556665960949488,-0.7463386269375292,0.02238127110356437,-2.3466291083401076,-0.6058970304217864,0.08291480201855359
PDHA2,P29803,"Pyruvate dehydrogenase E1 component subunit alpha, testis-specific form, mitochondrial OS=Homo sapiens OX=9606 GN=PDHA2 PE=1 SV=1",20.664684942481234,18.7494588735859,1.9152260688953326,1.27663154359582e-07,6.017228010602234,1.553641591693016,4.842081068924146e-06
NOTUM,Q6P988,Palmitoleoyl-protein carboxylesterase NOTUM OS=Homo sapiens OX=9606 GN=NOTUM PE=1 SV=2,21.715624317129954,21.79084568523262,-0.07522136810266744,0.8445081602906596,-0.1970103978476846,-0.05086786599291866,0.9150390271496083
PLCB2,Q00722,"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase beta-2 OS=Homo sapiens OX=9606 GN=PLCB2 PE=1 SV=2",26.212559839152185,26.163260729639823,0.04929910951236138,0.7319057655075815,0.34424673669071865,0.08888412521262687,0.8454865006914991
CSTB,P04080,Cystatin-B OS=Homo sapiens OX=9606 GN=CSTB PE=1 SV=2,19.102486262344392,17.696502801004325,1.4059834613400675,0.004622515452841289,2.9464443936854123,0.7607686711513207,0.027172203381461896
H3-3A; H3-3B,P84243,Histone H3.3 OS=Homo sapiens OX=9606 GN=H3-3A PE=1 SV=2,24.31885987780278,24.46773197012491,-0.1488720923221294,0.2696034956333708,-1.1146370328199446,-0.2877980443451797,0.46068218728280724
AP3B1,O00203,AP-3 complex subunit beta-1 OS=Homo sapiens OX=9606 GN=AP3B1 PE=1 SV=3,17.230372506205367,18.27724431618968,-1.0468718099843137,2.7556263739994862e-05,-4.553605542497273,-1.1757358954193153,0.00045753933020304196
CLINT1,Q14677,Clathrin interactor 1 OS=Homo sapiens OX=9606 GN=CLINT1 PE=1 SV=1,21.901717566373765,22.234587874002663,-0.33287030762889813,0.03179622169420546,-2.200112364659137,-0.5680665698739904,0.1084612016249878
LAP3,P28838,Cytosol aminopeptidase OS=Homo sapiens OX=9606 GN=LAP3 PE=1 SV=3,26.01847037721531,25.878378112677993,0.1400922645373157,0.1368465150166015,1.5085331247943528,0.38950157796871754,0.29659387540332816
CTSD,C9JH19,Cathepsin D OS=Homo sapiens OX=9606 GN=CTSD PE=1 SV=2,21.20851827235095,20.638565910356192,0.5699523619947584,0.008000773549661135,2.7469225588389867,0.7092523549136572,0.0400424501460651
PPP2R5E,Q16537,Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit epsilon isoform OS=Homo sapiens OX=9606 GN=PPP2R5E PE=1 SV=1,17.969015834810083,17.132973988216445,0.8360418465936377,0.060309245905033955,1.9159151260943101,0.49468715840734306,0.17076374651184814
HK1,P19367,Hexokinase-1 OS=Homo sapiens OX=9606 GN=HK1 PE=1 SV=3,17.712690163238562,18.508859628821597,-0.7961694655830343,0.07529419296413223,-1.8111682118469148,-0.4676416214442245,0.20139630203167092
STK39,Q9UEW8,STE20/SPS1-related proline-alanine-rich protein kinase OS=Homo sapiens OX=9606 GN=STK39 PE=1 SV=3,17.75784953680563,19.056458481689823,-1.2986089448841938,0.02794772485074238,-2.2546324111955225,-0.5821435853586489,0.09741953104427267
LSM2,Q9Y333,U6 snRNA-associated Sm-like protein LSm2 OS=Homo sapiens OX=9606 GN=LSM2 PE=1 SV=1,17.63941475114312,18.444232587175524,-0.8048178360324023,0.08609780981643965,-1.7460462305412006,-0.45082719817295375,0.2190955447884798
PACS1,Q6VY07,Phosphofurin acidic cluster sorting protein 1 OS=Homo sapiens OX=9606 GN=PACS1 PE=1 SV=2,23.05147050765142,22.800959948306385,0.2505105593450345,0.11216300923083118,1.6130457102293547,0.4164866114926403,0.26088908673634265
TRIP10,Q15642,Cdc42-interacting protein 4 OS=Homo sapiens OX=9606 GN=TRIP10 PE=1 SV=3,27.830140093714242,27.82058342066329,0.009556673050951758,0.9444497639675418,0.06998068259537066,0.018068934549873183,0.9712772588768844
RPL5,P46777,Large ribosomal subunit protein uL18 OS=Homo sapiens OX=9606 GN=RPL5 PE=1 SV=3,23.34680383262954,24.034345262987298,-0.6875414303577578,0.059437226574820215,-1.9226658807675987,-0.4964301957689417,0.16938014657189374
ABCE1,P61221,ATP-binding cassette sub-family E member 1 OS=Homo sapiens OX=9606 GN=ABCE1 PE=1 SV=1,24.085360464996647,23.916806348340895,0.16855411665575204,0.3921295050399667,0.8621979999123434,0.22261856631958998,0.5785396205603526
MANF,P55145,Mesencephalic astrocyte-derived neurotrophic factor OS=Homo sapiens OX=9606 GN=MANF PE=1 SV=3,27.630605510458874,28.106442793209922,-0.47583728275104775,0.01662772698819922,-2.4663264063621626,-0.6368027398768162,0.06658115519725266
PGAM1,P18669,Phosphoglycerate mutase 1 OS=Homo sapiens OX=9606 GN=PGAM1 PE=1 SV=2,25.396892912308804,24.8103777336873,0.5865151786215037,1.6714105492394953e-05,4.695631316685206,1.2124067926301205,0.0002958396672153907
PFKP,Q01813,"ATP-dependent 6-phosphofructokinase, platelet type OS=Homo sapiens OX=9606 GN=PFKP PE=1 SV=2",24.216453301914978,23.29101388340092,0.9254394185140562,0.003809260202414998,3.0149305323945343,0.7784517161290861,0.023602558197278793
CDA,P32320,Cytidine deaminase OS=Homo sapiens OX=9606 GN=CDA PE=1 SV=2,16.72632363890982,16.09135172446805,0.6349719144417705,0.10850367303173132,1.6300818412155595,0.42088532159886566,0.25759515818114453
POLR1B,Q9H9Y6,DNA-directed RNA polymerase I subunit RPA2 OS=Homo sapiens OX=9606 GN=POLR1B PE=1 SV=2,21.63127092375675,21.270388927140868,0.36088199661588405,0.16825878946938755,1.3952546742302923,0.36025320780079845,0.3410130427795603
CRYAB,P02511,Alpha-crystallin B chain OS=Homo sapiens OX=9606 GN=CRYAB PE=1 SV=2,23.90041833010012,23.054595661975586,0.8458226681245335,1.3422245577494711e-07,6.004036810747321,1.5502356385360445,4.972473768592808e-06
MTPN,P58546,Myotrophin OS=Homo sapiens OX=9606 GN=MTPN PE=1 SV=2,20.149017034040877,19.97831635931722,0.17070067472365835,0.49524219823399374,0.6863260808994726,0.17720863209276408,0.6672255455373771
POF1B,Q8WVV4,Protein POF1B OS=Homo sapiens OX=9606 GN=POF1B PE=1 SV=3,18.320479001542086,18.847352899998512,-0.5268738984564258,0.07912521892609188,-1.787233133237616,-0.4614616107212926,0.20629537438504805
IGHD,P01880,Immunoglobulin heavy constant delta OS=Homo sapiens OX=9606 GN=IGHD PE=1 SV=4,20.67544386192373,20.879683768198923,-0.20423990627519473,0.18570421833641257,-1.339280679538849,-0.34580078451675433,0.36342361156008013
CPNE3,O75131,Copine-3 OS=Homo sapiens OX=9606 GN=CPNE3 PE=1 SV=1,21.564350603305332,21.8621526490929,-0.2978020457875665,0.13977572185733272,-1.4971541868492548,-0.3865635488247914,0.30080684136581193
KIAA0825,A0A994J718,KIAA0825 OS=Homo sapiens OX=9606 GN=KIAA0825 PE=1 SV=1,30.583423389993065,30.35140097019489,0.23202241979817373,0.010923192560275768,2.6297339700892413,0.6789943914074363,0.05000185559919339
NONO,A0A7I2V535,Non-POU domain containing octamer binding OS=Homo sapiens OX=9606 GN=NONO PE=1 SV=1,15.806209102253717,15.710040407609778,0.09616869464393929,0.8197370211555222,0.22891916318498295,0.059106673776211795,0.8968688699867766
PIP5K1C,O60331,Phosphatidylinositol 4-phosphate 5-kinase type-1 gamma OS=Homo sapiens OX=9606 GN=PIP5K1C PE=1 SV=2,18.402054331940864,18.35616883561279,0.04588549632807215,0.9213368233224327,0.09918067358576914,0.025608339804221183,0.9605298164611488
GSTP1,P09211,Glutathione S-transferase P OS=Homo sapiens OX=9606 GN=GSTP1 PE=1 SV=2,23.780996396330117,24.107285430093093,-0.3262890337629756,0.285929735384028,-1.0770222288537334,-0.27808594372304685,0.47870535496012057
CALR,P27797,Calreticulin OS=Homo sapiens OX=9606 GN=CALR PE=1 SV=1,24.577086439355188,23.77788935078882,0.7991970885663697,0.0003089825588335536,3.837908443205008,0.9909436989867887,0.0033257379474449385
SERPINB5,P36952,Serpin B5 OS=Homo sapiens OX=9606 GN=SERPINB5 PE=1 SV=2,24.81448579763971,24.829588353629017,-0.015102555989308541,0.890388998619777,-0.13841868449872397,-0.0357395506578331,0.941825813281079
COL1A1,P02452,Collagen alpha-1(I) chain OS=Homo sapiens OX=9606 GN=COL1A1 PE=1 SV=6,20.995146848497534,20.9044963850488,0.09065046344873195,0.828221845316843,0.21796446883029,0.05627818385631058,0.9042888276831602
ANK1,P16157,Ankyrin-1 OS=Homo sapiens OX=9606 GN=ANK1 PE=1 SV=3,20.34699547511656,20.404605005687028,-0.057609530570466916,0.6230049185331825,-0.49423793583175996,-0.12761168630268907,0.7634206424795076
CAPG,P40121,Macrophage-capping protein OS=Homo sapiens OX=9606 GN=CAPG PE=1 SV=2,15.961174414762848,16.928005987327868,-0.9668315725650203,0.06257459903577331,-1.898757921624134,-0.4902571872619786,0.17580482586241072
GRN,P28799,Progranulin OS=Homo sapiens OX=9606 GN=GRN PE=1 SV=2,22.546484383359207,23.220822279208644,-0.6743378958494368,4.3202557949953774e-05,-4.424357454980623,-1.1423641827205722,0.0006747223021007486
CST3,P01034,Cystatin-C OS=Homo sapiens OX=9606 GN=CST3 PE=1 SV=1,21.96570217112808,21.629837398020804,0.335864773107275,0.04598477785898567,2.0393034765982962,0.5265458935152059,0.1416428915941865
EIF3B,P55884,Eukaryotic translation initiation factor 3 subunit B OS=Homo sapiens OX=9606 GN=EIF3B PE=1 SV=3,25.999745062951913,25.416996052356854,0.5827490105950588,0.0011833428184332645,3.411364096262769,0.8808104221783747,0.009617679131449952
MAPKAPK2,P49137,MAP kinase-activated protein kinase 2 OS=Homo sapiens OX=9606 GN=MAPKAPK2 PE=1 SV=1,23.999507186805026,23.327663753504655,0.6718434333003707,0.14099384675924517,1.4924776048770287,0.38535606055175103,0.30148080253352694
SDF2L1,Q9HCN8,Stromal cell-derived factor 2-like protein 1 OS=Homo sapiens OX=9606 GN=SDF2L1 PE=1 SV=2,20.85815110679183,19.711533045881705,1.146618060910125,0.018482814948746876,2.4241403504489383,0.6259103470772099,0.07252001037771866
STK26,Q9P289,Serine/threonine-protein kinase 26 OS=Homo sapiens OX=9606 GN=STK26 PE=1 SV=2,23.1120157814084,23.21626946077647,-0.10425367936807106,0.3362903831912646,-0.9695628798212821,-0.25034005910991525,0.5277936752942705
ACTR1A,P61163,Alpha-centractin OS=Homo sapiens OX=9606 GN=ACTR1A PE=1 SV=1,24.040633946483823,23.628162165291723,0.4124717811920995,0.0034765750404927294,3.046961093819376,0.7867219715269586,0.02197692079168618
CORO1B,Q9BR76,Coronin-1B OS=Homo sapiens OX=9606 GN=CORO1B PE=1 SV=1,24.32931524608805,24.80715850563332,-0.4778432595452706,0.16609165480223773,-1.4025147621092422,-0.3621277544306101,0.3379106080459319
PTGES3,A0A087WYT3,Prostaglandin E synthase 3 OS=Homo sapiens OX=9606 GN=PTGES3 PE=1 SV=1,17.80871278273725,17.379051529671862,0.4296612530653867,0.3695845210019679,0.9042861780818489,0.233485687194437,0.5602544822176028
EDF1,O60869,Endothelial differentiation-related factor 1 OS=Homo sapiens OX=9606 GN=EDF1 PE=1 SV=1,21.219360814636328,21.300184936483753,-0.08082412184742438,0.536560008051669,-0.6217234173533608,-0.16052829609044866,0.7010993568656463
TSPAN9,B5MD23,Tetraspanin OS=Homo sapiens OX=9606 GN=TSPAN9 PE=1 SV=1,17.804388184279208,17.484974129922282,0.31941405435692616,0.2940760186170495,1.0588101389057405,0.2733836023184996,0.4874746073433506
EIF4E,P06730,Eukaryotic translation initiation factor 4E OS=Homo sapiens OX=9606 GN=EIF4E PE=1 SV=2,19.388054892150638,19.939626199072578,-0.5515713069219395,0.0019978216450540526,-3.237163211650319,-0.8358319471784668,0.014271434442022897
SERPINB12,Q96P63,Serpin B12 OS=Homo sapiens OX=9606 GN=SERPINB12 PE=1 SV=1,23.185162535938776,23.487923350741386,-0.3027608148026104,0.0065993304346555655,-2.817915175814746,-0.7275825697970437,0.0355652143772089
AP2A1,O95782,AP-2 complex subunit alpha-1 OS=Homo sapiens OX=9606 GN=AP2A1 PE=1 SV=3,24.423903129563776,24.472549894814346,-0.04864676525057021,0.6673708692942483,-0.4319617490476512,-0.11153204401734537,0.798139485574878
MAP4,P27816,Microtubule-associated protein 4 OS=Homo sapiens OX=9606 GN=MAP4 PE=1 SV=3,18.671374069485193,18.800144239867468,-0.12877017038227478,0.7109671920045114,-0.37237999339441735,-0.09614810085849375,0.8315497333797258
RPS12,P25398,Small ribosomal subunit protein eS12 OS=Homo sapiens OX=9606 GN=RPS12 PE=1 SV=3,20.421102502460347,20.48636584311823,-0.0652633406578822,0.6603700312154437,-0.44167046764080603,-0.11403882437896558,0.7927426222503404
CRABP2,P29373,Cellular retinoic acid-binding protein 2 OS=Homo sapiens OX=9606 GN=CRABP2 PE=1 SV=2,23.200522649968857,21.480250965440856,1.7202716845280008,3.043065301361921e-07,5.787717280633918,1.4943821760301361,9.505103970724589e-06
ALDH1A3,P47895,Retinaldehyde dehydrogenase 3 OS=Homo sapiens OX=9606 GN=ALDH1A3 PE=1 SV=2,17.86209197322572,16.31405633068852,1.5480356425372008,0.00035139190288882284,3.798132018849818,0.9806734703801666,0.0037070682205423496
RAB11A,P62491,Ras-related protein Rab-11A OS=Homo sapiens OX=9606 GN=RAB11A PE=1 SV=3,19.71553433185387,19.98826222990722,-0.2727278980533505,0.299431696672203,-1.0470253257474575,-0.2703407766451533,0.49148203136357727
EVPL,Q92817,Envoplakin OS=Homo sapiens OX=9606 GN=EVPL PE=1 SV=3,21.60462430549826,22.689492433781577,-1.0848681282833184,0.004984309220659984,-2.9195206179545776,-0.7538169821498178,0.028664276492820776
TRIM25,Q14258,E3 ubiquitin/ISG15 ligase TRIM25 OS=Homo sapiens OX=9606 GN=TRIM25 PE=1 SV=2,20.90927948903305,20.121626721601544,0.7876527674315064,0.054288489933697205,1.9643391606684062,0.5071901903714527,0.1588069325754587
NCKAP1,A0A994J6K9,Nck-associated protein 1 OS=Homo sapiens OX=9606 GN=NCKAP1 PE=1 SV=1,25.411725401247363,25.52543235754031,-0.11370695629294758,0.5839084366314718,-0.5507674298395492,-0.14220753889346904,0.7358909331914041
EIF3I,A0A7I2V607,Eukaryotic translation initiation factor 3 subunit I OS=Homo sapiens OX=9606 GN=EIF3I PE=1 SV=1,21.32834763464386,21.47864858551097,-0.1503009508671127,0.6036765731857643,-0.5219735644242267,-0.1347729948117036,0.7518817678537314
KPNB1,Q14974,Importin subunit beta-1 OS=Homo sapiens OX=9606 GN=KPNB1 PE=1 SV=2,21.96588758312193,21.746175335019682,0.21971224810224754,0.5433142863028056,0.6114145414957094,0.15786655578946174,0.7061870763871678
DNAJC8,O75937,DnaJ homolog subfamily C member 8 OS=Homo sapiens OX=9606 GN=DNAJC8 PE=1 SV=2,16.238389825092607,18.73804078625319,-2.499650961160583,0.0007067625284862434,-3.5782023408171963,-0.9238878716896931,0.006470532803899917
KTN1,Q86UP2,Kinectin OS=Homo sapiens OX=9606 GN=KTN1 PE=1 SV=1,16.773967512326276,17.180986411273658,-0.4070188989473813,0.7225981733034832,-0.35671703022988316,-0.09210394115926034,0.8399129558423526
DAZAP1,Q96EP5,DAZ-associated protein 1 OS=Homo sapiens OX=9606 GN=DAZAP1 PE=1 SV=1,17.704892763709633,16.75318138652602,0.9517113771836136,0.012355303765198328,2.5824814341180384,0.6667938390819339,0.05422038263901085
STXBP3,O00186,Syntaxin-binding protein 3 OS=Homo sapiens OX=9606 GN=STXBP3 PE=1 SV=2,26.134487412292167,26.094972566728913,0.03951484556325369,0.4136201274202608,0.8234591197249304,0.21261623046515166,0.5973679628109477
PPP1CB,A0A8V8TRH9,Serine/threonine-protein phosphatase OS=Homo sapiens OX=9606 GN=PPP1CB PE=1 SV=1,22.35217101399907,21.742753403977346,0.6094176100217226,0.29647664442766397,1.05350966098939,0.2720150248053686,0.4894168855681541
IDH1,O75874,Isocitrate dehydrogenase [NADP] cytoplasmic OS=Homo sapiens OX=9606 GN=IDH1 PE=1 SV=2,16.924611609634052,17.451696090375517,-0.5270844807414647,0.07981699696345733,-1.7830147339372968,-0.4603724247054399,0.207758947978411
SPN,P16150,Leukosialin OS=Homo sapiens OX=9606 GN=SPN PE=1 SV=1,18.911353531018044,19.301595407866316,-0.39024187684827183,0.3798852658099231,-0.8848610460283264,-0.2284701396650255,0.5682227497044202
ZWINT,O95229,Outer kinetochore KNL1 complex subunit ZWINT OS=Homo sapiens OX=9606 GN=ZWINT PE=1 SV=2,23.549066825956913,23.7624683194635,-0.21340149350658777,0.605133579554884,-0.5198688445034233,-0.13422955846492343,0.7528753230970228
IGFBP7,Q16270,Insulin-like growth factor-binding protein 7 OS=Homo sapiens OX=9606 GN=IGFBP7 PE=1 SV=1,21.487729787420687,21.673524312130105,-0.1857945247094186,0.25407021120986634,-1.1519442254944916,-0.2974307200733311,0.4492051570003519
RAB27B,O00194,Ras-related protein Rab-27B OS=Homo sapiens OX=9606 GN=RAB27B PE=1 SV=4,26.40949320238615,26.323747794797825,0.08574540758832683,0.4782628752311697,0.7137196044075742,0.1842816094488187,0.6573535463703652
GCA,P28676,Grancalcin OS=Homo sapiens OX=9606 GN=GCA PE=1 SV=2,20.75394551236352,20.834524326472174,-0.0805788141086552,0.3791605208028358,-0.886216780856497,-0.2288201888924507,0.5676717195854487
DAAM1,Q9Y4D1,Disheveled-associated activator of morphogenesis 1 OS=Homo sapiens OX=9606 GN=DAAM1 PE=1 SV=2,21.586881657249574,20.34053476477236,1.246346892477213,2.9364750522268566e-08,6.402062234260371,1.6530053609782573,1.299390210610384e-06
PDCD4,Q53EL6,Programmed cell death protein 4 OS=Homo sapiens OX=9606 GN=PDCD4 PE=1 SV=2,22.503373014203458,21.775564852846877,0.727808161356581,0.0007819948454598616,3.5457895055225643,0.9155189136030616,0.007077941981917951
RNASE1,P07998,Ribonuclease pancreatic OS=Homo sapiens OX=9606 GN=RNASE1 PE=1 SV=4,25.830828146128553,25.854754205557533,-0.023926059428980295,0.9571452056029855,-0.05396915720155636,-0.013934776470031857,0.9779745466949248
ALOX12,P18054,Polyunsaturated fatty acid lipoxygenase ALOX12 OS=Homo sapiens OX=9606 GN=ALOX12 PE=1 SV=4,20.53493364942134,21.008811834685137,-0.4738781852637963,0.00151179294812577,-3.330513128373266,-0.8599347920343217,0.011413678513575127
IGLV8-61,A0A075B6I0,Immunoglobulin lambda variable 8-61 OS=Homo sapiens OX=9606 GN=IGLV8-61 PE=1 SV=7,22.989179426272035,23.137166364614547,-0.14798693834251253,0.34972984341949376,-0.9427291297846422,-0.24341161464270197,0.5393220141018912
MYH7B,A7E2Y1,Myosin-7B OS=Homo sapiens OX=9606 GN=MYH7B PE=1 SV=4,20.117019482066684,20.672560482640346,-0.5555410005736618,0.39025991118998227,-0.8656295383461844,-0.22350458573333243,0.5767013344393709
TRIM29,Q14134,Tripartite motif-containing protein 29 OS=Homo sapiens OX=9606 GN=TRIM29 PE=1 SV=2,22.260128040314747,22.02162261251588,0.23850542779886652,0.0003784365945088533,3.7751070393256123,0.9747284462305658,0.003966115099030285
Unknown,A0A087WV05,c-Myc-binding protein OS=Homo sapiens OX=9606 PE=3 SV=1,18.414277924028266,17.819908659648892,0.5943692643793739,0.207426768378509,1.2749043282089085,0.3291788820773905,0.3900547780186226
